"TOA5","30751","CR1000X","30751","CR1000X.Std.05.01","CPU:4comp_campbell_noheater.CR1X","16314","Minute"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","NR01TC_Avg","NR01TK_Avg","NetRs_Avg","NetRl_Avg","Albedo_Avg","UpTot_Avg","DnTot_Avg","NetTot_Avg","IR01UpCo_Avg","IR01DnCo_Avg"
"TS","RN","W/m2","W/m2","W/m2","W/m2","Deg C","K","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-10-27 14:47:00",0,108.7,7.35,32.54,-11.58,25.5,298.7,101.3,44.12,0.068,141.2,-4.23,145.4,483.6,439.5
"2021-10-27 14:48:00",1,106.2,7.328,32.61,-11.68,25.55,298.7,98.9,44.29,0.069,138.9,-4.349,143.2,484,439.7
"2021-10-27 14:49:00",2,93.9,6.389,32.68,-11.57,25.62,298.8,87.5,44.26,0.068,126.6,-5.183,131.8,484.5,440.2
"2021-10-27 14:50:00",3,72.52,4.677,32.73,-10.96,25.68,298.8,67.84,43.69,0.064,105.2,-6.285,111.5,484.9,441.2
"2021-10-27 14:51:00",4,78.52,5.421,32.61,-10.73,25.73,298.9,73.1,43.34,0.069,111.1,-5.313,116.4,485.1,441.7
"2021-10-27 14:52:00",5,82.7,6.056,32.67,-10.03,25.79,298.9,76.6,42.7,0.073,115.3,-3.975,119.3,485.5,442.8
"2021-10-27 14:53:00",6,86.2,6.544,32.69,-10.52,25.85,299,79.67,43.21,0.076,118.9,-3.981,122.9,485.9,442.7
"2021-10-27 14:54:00",7,95,7.506,32.67,-10.75,25.92,299.1,87.5,43.42,0.079,127.7,-3.245,130.9,486.3,442.8
"2021-10-27 14:55:00",8,98.3,7.788,32.53,-11.31,25.98,299.1,90.5,43.84,0.079,130.8,-3.522,134.3,486.5,442.6
"2021-10-27 14:56:00",9,93.3,7.065,32.32,-12.79,26.02,299.2,86.3,45.11,0.076,125.6,-5.73,131.4,486.5,441.4
"2021-10-27 14:57:00",10,94.8,6.126,31.99,-14.4,26.05,299.2,88.7,46.38,0.065,126.8,-8.27,135.1,486.4,440
"2021-10-27 14:58:00",11,78.69,3.538,31.65,-15.25,26.07,299.2,75.15,46.9,0.044,110.3,-11.71,122.1,486.2,439.3
"2021-10-27 14:59:00",12,72.03,1.898,31.3,-16.02,26.07,299.2,70.13,47.32,0.026,103.3,-14.12,117.5,485.8,438.5
"2021-10-27 15:00:00",13,82,1.51,31.06,-16.65,26.06,299.2,80.5,47.71,0.018,113,-15.14,128.2,485.5,437.8
"2021-10-27 15:01:00",14,84.6,0.913,30.92,-17.18,26.06,299.2,83.7,48.1,0.011,115.6,-16.27,131.8,485.4,437.2
"2021-10-27 15:02:00",15,86.5,0.852,30.81,-17.46,26.05,299.2,85.7,48.27,0.01,117.3,-16.61,133.9,485.2,436.9
"2021-10-27 15:03:00",16,82.9,0.202,30.62,-17.86,26.04,299.2,82.7,48.49,0.002,113.5,-17.66,131.2,485,436.5
"2021-10-27 15:04:00",17,84.9,0.198,30.41,-18.09,26.03,299.2,84.7,48.51,0.002,115.3,-17.9,133.2,484.7,436.2
"2021-10-27 15:05:00",18,80.8,-0.515,30.42,-18.29,26.01,299.2,81.3,48.7,-0.006,111.2,-18.8,130,484.6,435.9
"2021-10-27 15:06:00",19,81.3,-0.322,30.39,-18.28,26,299.1,81.6,48.67,-0.004,111.7,-18.6,130.3,484.5,435.8
"2021-10-27 15:07:00",20,83.8,0.042,30.49,-18.44,25.99,299.1,83.7,48.92,0.001,114.3,-18.4,132.7,484.5,435.6
"2021-10-27 15:08:00",21,79.61,-0.802,30.41,-19.2,25.96,299.1,80.4,49.61,-0.01,110,-20,130,484.3,434.7
"2021-10-27 15:09:00",22,73.35,-1.873,30.34,-19.73,25.93,299.1,75.22,50.06,-0.026,103.7,-21.6,125.3,484,434
"2021-10-27 15:10:00",23,78.11,-1.637,30.44,-19.66,25.9,299,79.74,50.1,-0.021,108.5,-21.29,129.8,483.9,433.8
"2021-10-27 15:11:00",24,79.12,-1.182,30.41,-19.82,25.88,299,80.3,50.23,-0.015,109.5,-21,130.5,483.7,433.5
"2021-10-27 15:12:00",25,77.94,-1.372,30.51,-19.82,25.85,299,79.31,50.33,-0.018,108.4,-21.2,129.6,483.7,433.4
"2021-10-27 15:13:00",26,78.21,-1.542,30.43,-19.91,25.82,299,79.76,50.34,-0.02,108.6,-21.45,130.1,483.4,433.1
"2021-10-27 15:14:00",27,79.29,-1.197,30.59,-19.95,25.81,299,80.5,50.55,-0.015,109.9,-21.15,131,483.5,433
"2021-10-27 15:15:00",28,74.21,-1.472,30.73,-19.93,25.79,298.9,75.68,50.66,-0.02,104.9,-21.4,126.3,483.5,432.9
"2021-10-27 15:16:00",29,77.47,-0.896,30.72,-20.13,25.77,298.9,78.37,50.85,-0.012,108.2,-21.02,129.2,483.4,432.6
"2021-10-27 15:17:00",30,78.14,-0.751,30.9,-20,25.74,298.9,78.89,50.9,-0.01,109,-20.75,129.8,483.4,432.5
"2021-10-27 15:18:00",31,63.77,-1.854,30.83,-20.16,25.72,298.9,65.62,51,-0.029,94.6,-22.02,116.6,483.2,432.2
"2021-10-27 15:19:00",32,59.39,-1.977,30.74,-20.25,25.69,298.8,61.36,50.98,-0.034,90.1,-22.22,112.3,482.9,431.9
"2021-10-27 15:20:00",33,54.11,-2.522,30.65,-20.37,25.65,298.8,56.63,51.02,-0.047,84.8,-22.89,107.7,482.6,431.6
"2021-10-27 15:21:00",34,62.41,-1.272,30.58,-19.58,25.61,298.8,63.68,50.16,-0.021,93,-20.85,113.8,482.3,432.1
"2021-10-27 15:22:00",35,56.45,-0.555,30.91,-18.3,25.58,298.7,57.01,49.21,-0.01,87.4,-18.85,106.2,482.5,433.3
"2021-10-27 15:23:00",36,51.82,0.332,31.12,-17.2,25.57,298.7,51.49,48.32,0.006,82.9,-16.87,99.8,482.6,434.3
"2021-10-27 15:24:00",37,43.83,0.702,31.09,-16.56,25.57,298.7,43.13,47.65,0.016,74.92,-15.86,90.8,482.6,434.9
"2021-10-27 15:25:00",38,36.15,0.851,30.95,-15.99,25.57,298.7,35.3,46.94,0.024,67.1,-15.14,82.2,482.4,435.5
"2021-10-27 15:26:00",39,32.99,1.421,30.66,-15.39,25.57,298.7,31.57,46.05,0.043,63.65,-13.97,77.62,482.1,436.1
"2021-10-27 15:27:00",40,34.02,2.03,30.26,-14.93,25.57,298.7,31.99,45.2,0.06,64.28,-12.9,77.18,481.8,436.6
"2021-10-27 15:28:00",41,36.17,2.607,29.89,-14.56,25.59,298.7,33.57,44.46,0.072,66.07,-11.96,78.02,481.5,437
"2021-10-27 15:29:00",42,36.22,2.422,29.45,-14.45,25.6,298.7,33.8,43.89,0.067,65.67,-12.02,77.69,481.1,437.2
"2021-10-27 15:30:00",43,35.94,1.79,28.65,-15.11,25.61,298.8,34.14,43.76,0.05,64.58,-13.32,77.9,480.4,436.6
"2021-10-27 15:31:00",44,35.48,1.091,28.02,-15.66,25.62,298.8,34.39,43.68,0.031,63.5,-14.57,78.07,479.8,436.2
"2021-10-27 15:32:00",45,35.4,0.731,27.36,-16.3,25.63,298.8,34.67,43.66,0.021,62.76,-15.57,78.33,479.2,435.5
"2021-10-27 15:33:00",46,34.49,0.047,26.56,-16.97,25.62,298.8,34.44,43.53,0.001,61.05,-16.92,77.97,478.4,434.8
"2021-10-27 15:34:00",47,33.77,-0.671,25.93,-17.59,25.61,298.8,34.44,43.52,-0.02,59.7,-18.26,77.96,477.6,434.1
"2021-10-27 15:35:00",48,33.58,-1.272,25.34,-18.06,25.59,298.7,34.85,43.4,-0.038,58.92,-19.34,78.26,476.9,433.5
"2021-10-27 15:36:00",49,33.45,-1.577,24.66,-18.34,25.56,298.7,35.03,43,-0.047,58.11,-19.91,78.02,476.1,433.1
"2021-10-27 15:37:00",50,33.36,-1.895,24.17,-18.62,25.52,298.7,35.26,42.78,-0.057,57.53,-20.51,78.04,475.4,432.6
"2021-10-27 15:38:00",51,32.8,-2.138,23.51,-18.86,25.48,298.6,34.94,42.37,-0.065,56.31,-21,77.31,474.5,432.1
"2021-10-27 15:39:00",52,31.89,-2.433,22.78,-19.03,25.45,298.6,34.33,41.81,-0.076,54.67,-21.47,76.14,473.5,431.7
"2021-10-27 15:40:00",53,30.32,-2.815,22.24,-19.2,25.4,298.6,33.13,41.44,-0.093,52.56,-22.01,74.57,472.7,431.3
"2021-10-27 15:41:00",54,29.08,-2.909,21.67,-19.27,25.36,298.5,31.99,40.94,-0.1,50.75,-22.18,72.93,471.9,430.9
"2021-10-27 15:42:00",55,28.17,-2.958,21.13,-19.34,25.31,298.5,31.13,40.47,-0.105,49.3,-22.3,71.6,471.1,430.6
"2021-10-27 15:43:00",56,27.31,-3.083,20.57,-19.33,25.26,298.4,30.39,39.9,-0.113,47.88,-22.41,70.29,470.2,430.3
"2021-10-27 15:44:00",57,26.42,-2.983,20.02,-19.36,25.21,298.4,29.4,39.38,-0.113,46.44,-22.34,68.78,469.3,430
"2021-10-27 15:45:00",58,25.98,-2.811,19.34,-19.24,25.15,298.3,28.79,38.58,-0.108,45.32,-22.05,67.38,468.3,429.7
"2021-10-27 15:46:00",59,25.65,-2.631,18.75,-19.25,25.11,298.3,28.28,38,-0.103,44.4,-21.88,66.28,467.5,429.5
"2021-10-27 15:47:00",60,25.85,-2.457,18.36,-19.35,25.06,298.2,28.31,37.7,-0.095,44.21,-21.81,66.01,466.8,429.1
"2021-10-27 15:48:00",61,26.29,-2.403,17.87,-19.2,25.01,298.2,28.69,37.06,-0.091,44.15,-21.6,65.75,466,428.9
"2021-10-27 15:49:00",62,26.76,-2.044,17.41,-19.17,24.96,298.1,28.8,36.58,-0.076,44.17,-21.21,65.39,465.2,428.6
"2021-10-27 15:50:00",63,27.39,-1.682,16.98,-19,24.91,298.1,29.07,35.98,-0.061,44.37,-20.68,65.04,464.5,428.5
"2021-10-27 15:51:00",64,28.4,-1.174,16.5,-18.88,24.86,298,29.58,35.38,-0.041,44.9,-20.05,64.96,463.7,428.3
"2021-10-27 15:52:00",65,28.91,-0.908,16.1,-18.79,24.81,298,29.81,34.89,-0.031,45.01,-19.7,64.71,463,428.1
"2021-10-27 15:53:00",66,30.12,-0.545,15.91,-18.81,24.77,297.9,30.67,34.72,-0.018,46.03,-19.35,65.39,462.6,427.9
"2021-10-27 15:54:00",67,31.59,-0.417,15.61,-18.69,24.73,297.9,32.01,34.3,-0.013,47.2,-19.11,66.31,462,427.7
"2021-10-27 15:55:00",68,34.38,0.374,15.34,-18.51,24.69,297.8,34.01,33.85,0.01,49.72,-18.13,67.86,461.5,427.7
"2021-10-27 15:56:00",69,32.97,0.037,15.18,-18.41,24.66,297.8,32.93,33.6,0.001,48.15,-18.37,66.53,461.2,427.6
"2021-10-27 15:57:00",70,32.12,0.032,14.93,-18.37,24.62,297.8,32.09,33.3,0.001,47.06,-18.33,65.39,460.7,427.4
"2021-10-27 15:58:00",71,31.87,0.107,14.92,-18.38,24.59,297.7,31.77,33.31,0.003,46.8,-18.28,65.07,460.5,427.2
"2021-10-27 15:59:00",72,31.91,0.124,14.76,-18.3,24.56,297.7,31.79,33.05,0.003,46.67,-18.17,64.84,460.2,427.1
"2021-10-27 16:00:00",73,31.14,0.083,14.59,-18.19,24.53,297.7,31.06,32.78,0.002,45.73,-18.11,63.84,459.8,427
"2021-10-27 16:01:00",74,31.18,0.213,14.38,-18.13,24.5,297.6,30.97,32.51,0.006,45.57,-17.91,63.48,459.4,426.9
"2021-10-27 16:02:00",75,28.49,-0.298,14.42,-18.12,24.47,297.6,28.79,32.54,-0.011,42.91,-18.41,61.33,459.3,426.7
"2021-10-27 16:03:00",76,31.29,1.018,14.27,-18.03,24.43,297.6,30.27,32.3,0.03,45.56,-17.02,62.58,458.9,426.6
"2021-10-27 16:04:00",77,31.04,1.207,14.23,-17.99,24.4,297.6,29.83,32.21,0.038,45.26,-16.78,62.04,458.7,426.5
"2021-10-27 16:05:00",78,30.82,1.346,14.24,-17.87,24.37,297.5,29.47,32.11,0.043,45.05,-16.52,61.57,458.5,426.4
"2021-10-27 16:06:00",79,28.12,0.439,14.4,-17.81,24.35,297.5,27.68,32.2,0.015,42.51,-17.37,59.88,458.5,426.3
"2021-10-27 16:07:00",80,25.91,-0.382,14.29,-17.67,24.31,297.5,26.29,31.96,-0.015,40.2,-18.05,58.25,458.2,426.2
"2021-10-27 16:08:00",81,24.08,-0.863,14.22,-17.58,24.27,297.4,24.95,31.8,-0.036,38.3,-18.44,56.74,457.9,426.1
"2021-10-27 16:09:00",82,24.38,-0.893,14.08,-17.53,24.23,297.4,25.27,31.61,-0.037,38.45,-18.43,56.88,457.5,425.9
"2021-10-27 16:10:00",83,24.17,-0.862,14.09,-17.36,24.19,297.3,25.03,31.45,-0.037,38.26,-18.22,56.48,457.3,425.9
"2021-10-27 16:11:00",84,23.1,-1.727,14.01,-17.23,24.14,297.3,24.82,31.24,-0.075,37.1,-18.96,56.07,456.9,425.7
"2021-10-27 16:12:00",85,21.48,-1.879,14.12,-16.13,24.1,297.2,23.36,30.25,-0.087,35.6,-18.01,53.6,456.8,426.5
"2021-10-27 16:13:00",86,20.52,-1.345,14.13,-15.35,24.06,297.2,21.86,29.48,-0.066,34.65,-16.7,51.35,456.5,427.1
"2021-10-27 16:14:00",87,20.84,-0.789,14.15,-14.54,24.04,297.2,21.63,28.68,-0.038,34.98,-15.33,50.31,456.4,427.7
"2021-10-27 16:15:00",88,21.81,0.391,14.2,-13.62,24.03,297.2,21.42,27.83,0.018,36.01,-13.23,49.24,456.4,428.6
"2021-10-27 16:16:00",89,22.35,1.346,14.11,-12.95,24.03,297.2,21.01,27.06,0.06,36.46,-11.61,48.07,456.3,429.3
"2021-10-27 16:17:00",90,22.22,1.684,14,-12.46,24.03,297.2,20.54,26.46,0.076,36.22,-10.78,46.99,456.3,429.8
"2021-10-27 16:18:00",91,22.06,1.88,13.78,-12.09,24.05,297.2,20.18,25.87,0.085,35.83,-10.21,46.05,456.1,430.2
"2021-10-27 16:19:00",92,21.45,1.824,13.58,-11.71,24.06,297.2,19.63,25.28,0.085,35.03,-9.88,44.91,456,430.7
"2021-10-27 16:20:00",93,21.11,2.061,13.43,-11.3,24.08,297.2,19.05,24.72,0.098,34.54,-9.24,43.78,455.9,431.2
"2021-10-27 16:21:00",94,21.58,2.612,13.18,-11.02,24.09,297.2,18.97,24.19,0.121,34.75,-8.41,43.16,455.8,431.6
"2021-10-27 16:22:00",95,22.27,3.125,12.91,-10.83,24.12,297.3,19.14,23.74,0.14,35.18,-7.704,42.88,455.7,431.9
"2021-10-27 16:23:00",96,21.42,2.139,12.64,-10.74,24.14,297.3,19.28,23.38,0.1,34.06,-8.6,42.66,455.5,432.1
"2021-10-27 16:24:00",97,20.89,1.612,12.35,-10.49,24.16,297.3,19.28,22.84,0.077,33.24,-8.88,42.12,455.4,432.5
"2021-10-27 16:25:00",98,20.14,1.274,12.09,-10.25,24.18,297.3,18.87,22.35,0.063,32.23,-8.98,41.21,455.2,432.9
"2021-10-27 16:26:00",99,19.61,1.124,11.72,-10.38,24.2,297.3,18.49,22.09,0.057,31.33,-9.25,40.58,454.9,432.9
"2021-10-27 16:27:00",100,18.08,0.969,11.09,-11.37,24.2,297.4,17.11,22.46,0.053,29.16,-10.41,39.57,454.4,431.9
"2021-10-27 16:28:00",101,15.84,0.811,10.47,-12.49,24.19,297.3,15.03,22.96,0.051,26.31,-11.68,37.99,453.6,430.7
"2021-10-27 16:29:00",102,14.55,0.899,10.1,-13.32,24.15,297.3,13.65,23.42,0.06,24.65,-12.42,37.07,453.1,429.6
"2021-10-27 16:30:00",103,12.73,-0.203,9.68,-13.95,24.1,297.3,12.93,23.63,-0.02,22.41,-14.16,36.56,452.3,428.7
"2021-10-27 16:31:00",104,11.43,-1.376,9.37,-14.42,24.04,297.2,12.8,23.78,-0.121,20.79,-15.79,36.58,451.7,427.9
"2021-10-27 16:32:00",105,10.84,-1.474,9.06,-14.67,23.97,297.1,12.31,23.73,-0.136,19.9,-16.14,36.04,451,427.2
"2021-10-27 16:33:00",106,10.87,-1.699,8.79,-14.85,23.91,297.1,12.57,23.63,-0.156,19.66,-16.54,36.2,450.3,426.7
"2021-10-27 16:34:00",107,11.21,-2.598,8.53,-15.07,23.84,297,13.8,23.6,-0.232,19.73,-17.66,37.4,449.7,426.1
"2021-10-27 16:35:00",108,11.29,-3.208,8.28,-14.79,23.78,296.9,14.49,23.06,-0.284,19.56,-17.99,37.56,449,426
"2021-10-27 16:36:00",109,11.29,-3.099,7.938,-14.52,23.73,296.9,14.39,22.46,-0.275,19.23,-17.62,36.85,448.4,425.9
"2021-10-27 16:37:00",110,11.28,-2.661,7.701,-14.38,23.68,296.8,13.94,22.08,-0.236,18.98,-17.04,36.02,447.9,425.8
"2021-10-27 16:38:00",111,11.78,-1.96,7.485,-14.24,23.64,296.8,13.74,21.73,-0.167,19.27,-16.2,35.47,447.4,425.7
"2021-10-27 16:39:00",112,12.08,-1.798,7.344,-14.05,23.59,296.7,13.88,21.39,-0.149,19.43,-15.85,35.27,447,425.6
"2021-10-27 16:40:00",113,11.87,-2.106,7.129,-13.99,23.55,296.7,13.97,21.12,-0.178,19,-16.1,35.09,446.5,425.4
"2021-10-27 16:41:00",114,11.62,-2.358,6.89,-13.87,23.51,296.7,13.97,20.76,-0.203,18.51,-16.23,34.73,446,425.3
"2021-10-27 16:42:00",115,11.75,-2.442,6.757,-13.69,23.47,296.6,14.19,20.45,-0.208,18.5,-16.13,34.63,445.7,425.2
"2021-10-27 16:43:00",116,11.81,-2.191,6.531,-13.61,23.42,296.6,14,20.15,-0.186,18.34,-15.81,34.14,445.2,425
"2021-10-27 16:44:00",117,11.36,-2.542,6.313,-13.54,23.38,296.5,13.91,19.85,-0.224,17.68,-16.08,33.76,444.7,424.9
"2021-10-27 16:45:00",118,11.04,-1.852,6.164,-13.41,23.34,296.5,12.9,19.58,-0.168,17.21,-15.27,32.47,444.3,424.8
"2021-10-27 16:46:00",119,11.16,-0.845,6.009,-13.35,23.3,296.5,12.01,19.36,-0.083,17.17,-14.19,31.36,443.9,424.6
"2021-10-27 16:47:00",120,11.17,-0.809,5.905,-13.25,23.26,296.4,11.98,19.15,-0.078,17.08,-14.06,31.13,443.6,424.4
"2021-10-27 16:48:00",121,11.54,-0.976,5.851,-13.05,23.22,296.4,12.52,18.9,-0.085,17.39,-14.03,31.42,443.3,424.4
"2021-10-27 16:49:00",122,11.45,-1.598,5.691,-12.97,23.18,296.3,13.05,18.66,-0.141,17.14,-14.57,31.71,442.9,424.2
"2021-10-27 16:50:00",123,11.53,-1.746,5.572,-12.86,23.14,296.3,13.28,18.43,-0.152,17.11,-14.6,31.71,442.5,424.1
"2021-10-27 16:51:00",124,11.19,-2.616,5.464,-12.72,23.09,296.2,13.81,18.18,-0.234,16.66,-15.34,31.99,442.2,424
"2021-10-27 16:52:00",125,11.03,-2.691,5.282,-12.64,23.05,296.2,13.72,17.92,-0.244,16.31,-15.33,31.64,441.7,423.8
"2021-10-27 16:53:00",126,11.04,-2.819,5.182,-12.48,23.01,296.2,13.86,17.66,-0.255,16.22,-15.3,31.52,441.4,423.7
"2021-10-27 16:54:00",127,10.87,-2.856,5.133,-11.66,22.97,296.1,13.73,16.8,-0.263,16.01,-14.52,30.53,441.1,424.3
"2021-10-27 16:55:00",128,11.01,-2.741,5.075,-11.04,22.94,296.1,13.75,16.12,-0.249,16.08,-13.78,29.87,440.8,424.7
"2021-10-27 16:56:00",129,10.11,-1.238,4.312,-10.63,22.9,296.1,11.34,14.94,-0.114,14.42,-11.87,26.29,439.9,424.9
"2021-10-27 16:57:00",130,9.15,0.187,3.626,-10.7,22.86,296,8.96,14.33,0.02,12.77,-10.51,23.29,438.9,424.6
"2021-10-27 16:58:00",131,8.88,-0.229,3.687,-9.93,22.81,296,9.11,13.62,-0.026,12.57,-10.16,22.73,438.7,425.1
"2021-10-27 16:59:00",132,8.86,0.511,3.852,-8.88,22.78,295.9,8.35,12.73,0.057,12.71,-8.37,21.08,438.7,426
"2021-10-27 17:00:00",133,9.3,1.431,3.949,-7.982,22.76,295.9,7.87,11.93,0.153,13.25,-6.551,19.8,438.7,426.8
"2021-10-27 17:01:00",134,9.97,2.232,4.053,-7.196,22.76,295.9,7.743,11.25,0.223,14.03,-4.964,18.99,438.8,427.5
"2021-10-27 17:02:00",135,10.36,3.256,4.089,-6.561,22.76,295.9,7.108,10.65,0.314,14.45,-3.305,17.76,438.8,428.1
"2021-10-27 17:03:00",136,10.62,3.922,4.095,-6.038,22.77,295.9,6.702,10.13,0.369,14.72,-2.116,16.84,438.9,428.7
"2021-10-27 17:04:00",137,10.72,3.888,4.072,-5.657,22.78,295.9,6.833,9.73,0.363,14.79,-1.769,16.56,438.9,429.2
"2021-10-27 17:05:00",138,10.76,4.84,4.027,-5.314,22.8,296,5.924,9.34,0.449,14.79,-0.474,15.26,439,429.7
"2021-10-27 17:06:00",139,10.71,5.162,3.949,-5.138,22.83,296,5.55,9.09,0.481,14.66,0.023,14.64,439.1,430
"2021-10-27 17:07:00",140,10.79,5.788,3.875,-4.957,22.85,296,5,8.83,0.536,14.66,0.831,13.83,439.1,430.3
"2021-10-27 17:08:00",141,10.82,6.147,3.787,-4.787,22.88,296,4.678,8.57,0.568,14.61,1.359,13.25,439.2,430.6
"2021-10-27 17:09:00",142,10.68,5.923,3.707,-4.593,22.91,296.1,4.754,8.3,0.555,14.38,1.33,13.05,439.3,431
"2021-10-27 17:10:00",143,10.48,5.812,3.605,-4.355,22.94,296.1,4.673,7.961,0.554,14.09,1.457,12.63,439.4,431.4
"2021-10-27 17:11:00",144,10.22,6.429,3.514,-4.179,22.97,296.1,3.791,7.694,0.629,13.73,2.25,11.48,439.5,431.8
"2021-10-27 17:12:00",145,10.29,8.39,3.4,-4.209,23,296.1,1.894,7.609,0.815,13.69,4.185,9.5,439.5,431.9
"2021-10-27 17:13:00",146,11.07,13.62,3.302,-4.163,23.03,296.2,-2.55,7.465,1.184,14.38,9.46,4.915,439.6,432.1
"2021-10-27 17:14:00",147,12.11,22.5,2.998,-4.998,23.06,296.2,-10.39,7.996,1.835,15.11,17.51,-2.397,439.5,431.5
"2021-10-27 17:15:00",148,12.87,33.88,2.698,-6.105,23.07,296.2,-21.01,8.8,2.548,15.57,27.78,-12.21,439.3,430.5
"2021-10-27 17:16:00",149,14.99,50.21,2.61,-6.793,23.08,296.2,-35.22,9.4,3.329,17.6,43.41,-25.82,439.2,429.8
"2021-10-27 17:17:00",150,12,41.74,2.33,-7.753,23.08,296.2,-29.73,10.08,3.421,14.33,33.98,-19.65,438.9,428.9
"2021-10-27 17:18:00",151,15.21,63.23,2.41,-8.24,23.06,296.2,-48.01,10.65,4.152,17.62,54.98,-37.36,438.9,428.3
"2021-10-27 17:19:00",152,11.95,49,2.475,-8.71,23.05,296.2,-37.05,11.19,4.002,14.42,40.28,-25.86,438.9,427.7
"2021-10-27 17:20:00",153,8.66,31.03,2.498,-9.38,23.02,296.2,-22.37,11.88,3.476,11.16,21.65,-10.49,438.8,426.9
"2021-10-27 17:21:00",154,5.73,13.11,2.512,-9.88,22.98,296.1,-7.378,12.39,2.277,8.24,3.227,5.015,438.5,426.1
"2021-10-27 17:22:00",155,7.141,20.65,2.55,-10.01,22.92,296.1,-13.51,12.56,2.77,9.69,10.65,-0.955,438.2,425.7
"2021-10-27 17:23:00",156,4.594,6.662,2.583,-10.12,22.87,296,-2.069,12.7,1.106,7.176,-3.455,10.63,438,425.3
"2021-10-27 17:24:00",157,3.889,2.171,2.66,-10.13,22.8,296,1.718,12.79,0.472,6.549,-7.958,14.51,437.6,424.9
"2021-10-27 17:25:00",158,4.771,3.57,2.713,-10.18,22.75,295.9,1.201,12.89,0.747,7.484,-6.611,14.1,437.4,424.5
"2021-10-27 17:26:00",159,5.451,5.712,2.878,-10.05,22.68,295.8,-0.261,12.93,1.002,8.33,-4.337,12.67,437.2,424.2
"2021-10-27 17:27:00",160,4.162,1.7,2.813,-10.1,22.62,295.8,2.462,12.91,0.403,6.975,-8.4,15.37,436.7,423.8
"2021-10-27 17:28:00",161,4.525,5.07,2.958,-9.93,22.55,295.7,-0.545,12.89,1.034,7.483,-4.864,12.35,436.5,423.6
"2021-10-27 17:29:00",162,3.51,0.926,2.89,-9.89,22.49,295.6,2.584,12.78,0.256,6.4,-8.96,15.36,436,423.2
"2021-10-27 17:30:00",163,3.697,-0.469,3.009,-9.92,22.43,295.6,4.166,12.92,-0.121,6.706,-10.38,17.09,435.8,422.9
"2021-10-27 17:31:00",164,3.765,-1.471,3.014,-9.67,22.36,295.5,5.236,12.69,-0.393,6.778,-11.15,17.92,435.4,422.7
"2021-10-27 17:32:00",165,3.233,-1.447,3.202,-8.97,22.3,295.4,4.68,12.17,-0.448,6.435,-10.42,16.85,435.2,423.1
"2021-10-27 17:33:00",166,3.703,-1.219,3.422,-7.859,22.25,295.4,4.922,11.28,-0.332,7.125,-9.08,16.2,435.2,423.9
"2021-10-27 17:34:00",167,4.413,-0.179,3.624,-6.878,22.23,295.4,4.592,10.5,-0.045,8.04,-7.057,15.09,435.3,424.8
"2021-10-27 17:35:00",168,5.146,1.044,3.744,-6.043,22.22,295.4,4.102,9.79,0.201,8.89,-4.999,13.89,435.3,425.5
"2021-10-27 17:36:00",169,5.755,1.963,3.855,-5.295,22.22,295.4,3.792,9.15,0.34,9.61,-3.332,12.94,435.4,426.3
"2021-10-27 17:37:00",170,6.163,2.208,3.892,-4.705,22.23,295.4,3.955,8.6,0.358,10.05,-2.497,12.55,435.5,426.9
"2021-10-27 17:38:00",171,6.293,2.206,3.904,-4.394,22.25,295.4,4.087,8.3,0.35,10.2,-2.188,12.38,435.6,427.3
"2021-10-27 17:39:00",172,6.632,3.888,3.741,-4.593,22.27,295.4,2.744,8.33,0.585,10.37,-0.704,11.08,435.6,427.2
"2021-10-27 17:40:00",173,6.075,2.543,3.549,-4.964,22.28,295.4,3.532,8.51,0.418,9.62,-2.421,12.04,435.5,426.9
"2021-10-27 17:41:00",174,5.587,2.104,3.285,-5.453,22.28,295.4,3.483,8.74,0.377,8.87,-3.349,12.22,435.2,426.5
"2021-10-27 17:42:00",175,4.902,1.793,3.052,-5.814,22.27,295.4,3.109,8.87,0.365,7.954,-4.021,11.97,434.9,426.1
"2021-10-27 17:43:00",176,4.463,1.224,2.868,-6.13,22.27,295.4,3.239,9,0.274,7.331,-4.905,12.24,434.7,425.7
"2021-10-27 17:44:00",177,3.968,0.776,2.638,-6.316,22.25,295.4,3.192,8.95,0.194,6.606,-5.54,12.15,434.4,425.4
"2021-10-27 17:45:00",178,3.513,1.065,2.481,-6.456,22.24,295.4,2.448,8.94,0.304,5.994,-5.391,11.38,434.2,425.2
"2021-10-27 17:46:00",179,2.918,-0.361,2.332,-6.635,22.23,295.4,3.279,8.97,-0.132,5.249,-6.996,12.25,433.9,425
"2021-10-27 17:47:00",180,2.385,-0.951,2.116,-6.796,22.21,295.4,3.337,8.91,-0.4,4.501,-7.747,12.25,433.6,424.7
"2021-10-27 17:48:00",181,2.325,-0.145,2.048,-6.904,22.19,295.3,2.47,8.95,-0.064,4.373,-7.049,11.42,433.4,424.5
"2021-10-27 17:49:00",182,2.064,-0.7,1.884,-6.935,22.16,295.3,2.764,8.82,-0.341,3.948,-7.635,11.58,433.1,424.3
