"TOA5","30751_CR1000x","CR1000X","30751","CR1000X.Std.05.01","CPU:4comp_campbell_noheater.CR1X","63880","Hourly"
"TIMESTAMP","RECORD","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","NR01TC_Avg","NR01TK_Avg","NetRs_Avg","NetRl_Avg","Albedo_Avg","UpTot_Avg","DnTot_Avg","NetTot_Avg","IR01UpCo_Avg","IR01DnCo_Avg"
"TS","RN","W/m2","W/m2","W/m2","W/m2","Deg C","K","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2","W/m2"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2021-11-02 20:00:00",142,-5.116,0.66,-0.857,1.237,-1.392,271.8,-5.777,-2.094,-0.174,-5.973,1.897,-7.871,308.4,310.5
"2021-11-02 21:00:00",143,-3.145,1.427,-0.805,1.308,-2.202,270.9,-4.572,-2.114,-0.306,-3.95,2.735,-6.685,304.8,306.9
"2021-11-02 22:00:00",144,-2.107,1.475,1.119,0.307,-2.784,270.4,-3.582,0.812,-0.59,-0.988,1.782,-2.77,304.1,303.3
"2021-11-02 23:00:00",145,-2.472,1.465,-0.702,-0.167,-3.252,269.9,-3.937,-0.535,-0.616,-3.174,1.298,-4.472,300.2,300.7
"2021-11-03 00:00:00",146,-2.425,1.268,-0.641,-0.974,-3.407,269.7,-3.693,0.333,-0.539,-3.066,0.294,-3.359,299.5,299.2
"2021-11-03 01:00:00",147,-2.212,1.326,-0.675,-1.214,-3.742,269.4,-3.538,0.538,-0.635,-2.888,0.112,-3,298,297.5
"2021-11-03 02:00:00",148,-1.883,0.967,-0.52,-1.451,-3.523,269.6,-2.85,0.931,-0.569,-2.403,-0.484,-1.919,299.1,298.2
"2021-11-03 03:00:00",149,-2.695,1.001,-0.594,-1.825,-3.774,269.4,-3.696,1.231,-0.378,-3.289,-0.824,-2.465,298,296.7
"2021-11-03 04:00:00",150,-1.696,0.831,-0.563,-1.588,-3.95,269.2,-2.527,1.025,-0.707,-2.26,-0.757,-1.502,297.2,296.2
"2021-11-03 05:00:00",151,-1.11,0.621,-0.479,-1.645,-3.037,270.1,-1.731,1.166,0.161,-1.589,-1.024,-0.564,301.4,300.2
"2021-11-03 06:00:00",152,-3.008,0.806,-0.528,-2.287,-3.473,269.7,-3.815,1.759,-0.281,-3.536,-1.48,-2.056,299.4,297.6
"2021-11-03 07:00:00",153,-1.822,0.682,-0.549,-2.225,-3.702,269.4,-2.503,1.675,-0.552,-2.371,-1.543,-0.828,298.3,296.6
"2021-11-03 08:00:00",154,-1.547,0.467,-0.471,-1.915,-3.237,269.9,-2.014,1.444,-0.633,-2.017,-1.448,-0.57,300.5,299
"2021-11-03 09:00:00",155,3.071,4.109,-0.514,-2.374,-3.509,269.6,-1.037,1.86,0.528,2.558,1.735,0.823,299.2,297.4
"2021-11-03 10:00:00",156,23.48,14.61,-0.676,-3.21,-3.074,270.1,8.87,2.534,0.719,22.81,11.4,11.41,301,298.5
"2021-11-03 11:00:00",157,54.98,33.88,-0.626,-4.571,-1.459,271.7,21.09,3.944,0.714,54.35,29.31,25.04,308.3,304.4
"2021-11-03 12:00:00",158,189.6,69.5,-1.662,-6.84,0.524,273.7,120.1,5.178,0.532,187.9,62.66,125.3,316.4,311.2
"2021-11-03 13:00:00",159,148,108.4,-0.778,-17.72,3.58,276.7,39.64,16.94,0.826,147.2,90.7,56.58,331.8,314.8
"2021-11-03 14:00:00",160,270.6,90.3,-0.31,-32.12,6.878,280,180.3,31.81,0.388,270.3,58.16,212.1,348.4,316.6
"2021-11-03 15:00:00",161,231.5,85,-0.866,-42.23,9.1,282.2,146.5,41.37,0.391,230.6,42.72,187.9,359,317.6
"2021-11-03 16:00:00",162,171.8,74.85,-1.891,-40.89,8.87,282,97,39,0.436,170,33.96,136,356.8,317.8
"2021-11-03 17:00:00",163,114.6,48.6,-1.905,-36.98,7.905,281.1,66,35.07,0.427,112.7,11.63,101.1,351.9,316.8
"2021-11-03 18:00:00",164,45.72,19.61,-2.264,-26.14,5.632,278.8,26.1,23.87,0.429,43.45,-6.524,49.98,340.2,316.4
"2021-11-03 19:00:00",165,5.578,3.09,-3.771,-13.68,2.891,276,2.488,9.91,0.156,1.807,-10.59,12.4,325.5,315.6
"2021-11-03 20:00:00",166,-3.258,0.614,-4.108,-3.473,0.104,273.3,-3.872,-0.635,-0.216,-7.366,-2.859,-4.507,312,312.7
"2021-11-03 21:00:00",167,-1.206,0.929,-2.768,-1.783,-0.465,272.7,-2.135,-0.985,2.388,-3.974,-0.854,-3.12,310.7,311.7
"2021-11-03 22:00:00",168,-1.992,0.93,-3.082,-3.776,-0.689,272.5,-2.922,0.694,-0.574,-5.074,-2.846,-2.228,309.4,308.7
"2021-11-03 23:00:00",169,-2.106,0.783,-3.06,-3.822,-0.828,272.3,-2.889,0.762,-2.334,-5.165,-3.038,-2.127,308.8,308
"2021-11-04 00:00:00",170,-2.438,1.185,-3.733,-4.263,-1.471,271.7,-3.623,0.531,-0.516,-6.17,-3.078,-3.092,305.2,304.6
"2021-11-04 01:00:00",171,-3.372,0.411,-3.441,-4.625,-1.971,271.2,-3.784,1.184,-0.148,-6.813,-4.214,-2.599,303.2,302
"2021-11-04 02:00:00",172,-2.16,0.789,-3.106,-4.165,-2.242,270.9,-2.949,1.059,-0.572,-5.266,-3.376,-1.89,302.3,301.2
"2021-11-04 03:00:00",173,-1.4,0.8,-3.22,-4.394,-2.105,271,-2.2,1.173,-0.839,-4.62,-3.594,-1.026,302.8,301.6
"2021-11-04 04:00:00",174,-2.33,0.432,-3.04,-4.558,-1.973,271.2,-2.762,1.518,-0.413,-5.371,-4.126,-1.244,303.6,302.1
"2021-11-04 05:00:00",175,-2.404,0.453,-2.119,-4.772,-2.065,271.1,-2.857,2.654,-0.824,-4.522,-4.319,-0.203,304.1,301.4
"2021-11-04 06:00:00",176,-2.063,0.401,-2.66,-5.043,-2.01,271.1,-2.464,2.382,-0.297,-4.723,-4.641,-0.082,303.8,301.4
"2021-11-04 07:00:00",177,-1.364,0.257,-1.853,-4.401,-2.276,270.9,-1.621,2.549,-0.393,-3.217,-4.144,0.927,303.4,300.8
"2021-11-04 08:00:00",178,-0.993,0.527,-1.604,-4.344,-1.97,271.2,-1.52,2.739,-0.959,-2.598,-3.816,1.219,305,302.3
"2021-11-04 09:00:00",179,4.737,4.446,-1.773,-5.45,-1.6,271.5,0.291,3.677,1.996,2.964,-1.004,3.968,306.5,302.9
"2021-11-04 10:00:00",180,44.44,27.49,-1.547,-6.12,-0.973,272.2,16.95,4.573,0.627,42.89,21.37,21.52,309.6,305
"2021-11-11 11:00:00",349,8.2,24.71,-0.344,1.211,-3.412,269.7,-16.51,-1.555,3.021,7.854,25.92,-18.06,299.8,301.4
"2021-11-11 12:00:00",350,20.74,60.46,-0.643,-1.7,-1.342,271.8,-39.73,1.057,2.917,20.09,58.76,-38.67,308.9,307.8
"2021-12-02 16:00:00",858,86.3,40.51,-77.48,-35.4,7.571,280.7,45.74,-42.08,0.482,8.78,5.112,3.664,274.6,316.7
"2021-12-02 17:00:00",859,49.74,25.71,-75.96,-32.09,6.521,279.7,24.03,-43.87,0.52,-26.22,-6.386,-19.83,270.9,314.8
"2021-12-02 17:00:00",859,49.74,25.71,-75.96,-32.09,6.521,279.7,24.03,-43.87,0.52,-26.22,-6.386,-19.83,270.9,314.8
"2021-12-02 18:00:00",860,5.784,2.862,-53.25,-22.15,4.777,277.9,2.922,-31.09,0.496,-47.46,-19.29,-28.17,285.1,316.1
"2021-12-02 19:00:00",861,-1.654,0.097,-59.64,-19.87,3.135,276.3,-1.751,-39.76,0.264,-61.29,-19.78,-41.51,270.8,310.5
"2021-12-02 20:00:00",862,-3.614,-0.127,-63.74,-16,0.258,273.4,-3.488,-47.74,0.024,-67.35,-16.12,-51.22,253.1,300.8
"2021-12-02 21:00:00",863,-2.801,0.511,-56.71,-13.3,-1.649,271.5,-3.312,-43.41,-0.189,-59.51,-12.79,-46.72,251.4,294.8
"2021-12-02 22:00:00",864,-0.05,0.696,-18.4,-7.323,-2.116,271,-0.747,-11.08,-0.191,-18.45,-6.626,-11.83,287.6,298.6
"2021-12-02 23:00:00",865,-0.74,0.525,-23.12,-6.691,-1.472,271.7,-1.264,-16.43,0.02,-23.86,-6.167,-17.7,285.8,302.2
"2021-12-03 00:00:00",866,-1.363,0.375,-26.42,-7.975,-1.392,271.8,-1.738,-18.44,0.173,-27.78,-7.6,-20.18,282.8,301.3
"2021-12-03 01:00:00",867,-1.674,0.472,-27.29,-7.585,-2.064,271.1,-2.146,-19.71,-0.339,-28.97,-7.113,-21.85,278.9,298.6
"2021-12-03 02:00:00",868,-2.443,0.288,-27.4,-8.26,-2.715,270.4,-2.73,-19.14,-0.132,-29.84,-7.967,-21.87,275.9,295
"2021-12-03 03:00:00",869,-1.329,0.395,-22.24,-7.406,-3.205,269.9,-1.725,-14.83,-0.336,-23.57,-7.011,-16.56,278.8,293.7
"2021-12-03 04:00:00",870,-1.806,0.468,-23.93,-8.26,-3.755,269.4,-2.274,-15.67,-0.309,-25.74,-7.796,-17.94,274.7,290.4
"2021-12-03 05:00:00",871,-1.632,0.436,-18.24,-7.778,-4.322,268.8,-2.067,-10.46,-0.319,-19.87,-7.342,-12.53,277.9,288.4
"2021-12-03 06:00:00",872,-1.724,0.534,-13.94,-7.398,-4.671,268.5,-2.257,-6.537,-0.381,-15.66,-6.865,-8.79,280.7,287.2
"2021-12-03 07:00:00",873,-1.911,0.443,-11.6,-6.939,-5.011,268.1,-2.354,-4.658,-0.255,-13.51,-6.497,-7.012,281.5,286.2
"2021-12-03 08:00:00",874,-2.112,0.389,-9.71,-6.293,-5.451,267.7,-2.501,-3.415,-0.202,-11.82,-5.904,-5.916,281.5,284.9
"2021-12-03 09:00:00",875,-1.9,0.88,-9.12,-6.34,-5.7,267.5,-2.78,-2.777,-1.456,-11.02,-5.46,-5.556,281,283.8
"2021-12-03 10:00:00",876,6.012,6.009,-8.33,-6.169,-5.779,267.4,0.004,-2.162,1.421,-2.318,-0.16,-2.158,281.4,283.6
"2021-12-03 11:00:00",877,22.16,16.05,-8.27,-7.12,-4.648,268.5,6.114,-1.152,0.733,13.89,8.93,4.962,286.4,287.6
"2021-12-03 12:00:00",878,74.1,30.81,-10.62,-9.36,-1.008,272.1,43.29,-1.262,0.627,63.48,21.45,42.03,300.4,301.7
"2021-12-03 13:00:00",879,144.8,52.95,-17.25,-13,1.331,274.5,91.9,-4.248,0.496,127.6,39.95,87.6,304.6,308.8
"2021-12-03 14:00:00",880,102.6,52.01,-63.01,-29.76,4.134,277.3,50.59,-33.25,0.531,39.59,22.25,17.34,272.2,305.4
"2021-12-03 15:00:00",881,139.2,70.53,-74.77,-34.35,6.199,279.3,68.7,-40.42,0.508,64.46,36.18,28.28,270.5,310.9
"2021-12-03 16:00:00",882,76.6,34.23,-80,-34.24,5.699,278.8,42.37,-45.77,0.486,-3.406,-0.009,-3.397,262.8,308.6
"2021-12-03 17:00:00",883,39.55,21.46,-77.94,-32.77,4.351,277.5,18.09,-45.17,0.543,-38.4,-11.31,-27.08,258.3,303.5
"2021-12-03 18:00:00",884,17.22,9.42,-71.52,-29.13,2.516,275.7,7.8,-42.39,0.592,-54.3,-19.71,-34.59,255.9,298.3
"2021-12-03 19:00:00",885,-2.516,-0.32,-62.99,-21.3,-0.514,272.6,-2.196,-41.69,0.616,-65.5,-21.62,-43.88,250.3,292
"2021-12-03 20:00:00",886,-2.748,0.341,-60.68,-15.63,-3.202,269.9,-3.088,-45.05,-0.137,-63.43,-15.29,-48.14,240.4,285.5
"2021-12-03 21:00:00",887,-2.111,0.454,-58.15,-14.48,-4.484,268.7,-2.565,-43.67,-0.244,-60.26,-14.02,-46.24,237.3,280.9
"2021-12-03 22:00:00",888,-1.742,0.768,-53.88,-14.09,-5.071,268.1,-2.51,-39.79,-0.457,-55.63,-13.32,-42.3,239,278.8
"2021-12-03 23:00:00",889,-2.035,0.475,-52.39,-14.46,-5.351,267.8,-2.51,-37.93,-0.24,-54.42,-13.98,-40.44,239.2,277.2
"2021-12-04 00:00:00",890,-2.188,0.414,-48.01,-14.12,-5.966,267.2,-2.602,-33.89,-0.19,-50.2,-13.71,-36.49,240.9,274.8
"2021-12-04 01:00:00",891,-1.104,0.522,-38.94,-13.09,-6.359,266.8,-1.626,-25.85,0.069,-40.04,-12.57,-27.48,248.3,274.2
"2021-12-04 02:00:00",892,-1.051,0.374,-24.26,-12.19,-6.321,266.8,-1.425,-12.07,-0.689,-25.31,-11.81,-13.5,263.2,275.2
"2021-12-04 03:00:00",893,-1.025,0.3,-16.3,-11.9,-5.992,267.2,-1.326,-4.399,-0.303,-17.33,-11.6,-5.725,272.5,276.9
"2021-12-04 04:00:00",894,-1.232,0.351,-13.84,-12.52,-5.937,267.2,-1.582,-1.325,-0.44,-15.08,-12.17,-2.907,275.2,276.6
"2021-12-04 05:00:00",895,-1.355,0.523,-11.98,-12.9,-6.087,267.1,-1.879,0.913,-0.598,-13.34,-12.37,-0.965,276.4,275.5
"2021-12-04 06:00:00",896,-1.413,0.349,-9.68,-12.68,-6.072,267.1,-1.763,2.994,-0.149,-11.1,-12.33,1.232,278.8,275.8
"2021-12-04 07:00:00",897,-1.019,0.363,-7.483,-11.71,-5.816,267.3,-1.382,4.232,-0.982,-8.5,-11.35,2.849,282.1,277.9
"2021-12-04 08:00:00",898,-1.107,0.484,-6.363,-10.9,-5.391,267.8,-1.591,4.537,-0.378,-7.47,-10.42,2.946,285.1,280.6
"2021-12-04 09:00:00",899,-0.606,2.223,-6.762,-15.98,-2.99,270.2,-2.829,9.22,-15.72,-7.368,-13.76,6.39,295.3,286.1
"2021-12-04 10:00:00",900,15.97,14.01,-9.62,-18.33,-2.182,271,1.956,8.72,-0.38,6.355,-4.319,10.67,296.1,287.3
"2021-12-04 11:00:00",901,69.8,46.04,-36.32,-20.91,0.527,273.7,23.76,-15.41,0.682,33.48,25.13,8.36,281.8,297.2
"2021-12-04 12:00:00",902,140.2,70.46,-66.28,-29.22,4.476,277.6,69.73,-37.06,0.507,73.91,41.24,32.67,270.6,307.6
"2021-12-04 13:00:00",903,149,76.2,-78.86,-31.91,5.904,279.1,72.8,-46.95,0.515,70.13,44.29,25.85,265,311.9
"2021-12-04 14:00:00",904,170,84.7,-61.4,-32.36,6.766,279.9,85.3,-29.04,0.501,108.6,52.33,56.3,286.7,315.7
"2021-12-04 15:00:00",905,119.1,62.39,-46.21,-28.49,6.2,279.4,56.73,-17.72,0.524,72.91,33.9,39.01,299.1,316.8
"2021-12-04 16:00:00",906,61.24,32.77,-37.25,-24.89,5.365,278.5,28.47,-12.36,0.537,23.99,7.88,16.11,303.9,316.3
"2021-12-04 17:00:00",907,24.66,13.66,-37.73,-21.24,4.126,277.3,11,-16.48,0.56,-13.06,-7.583,-5.481,297.4,313.9
"2021-12-04 18:00:00",908,3.968,2.564,-34.44,-18.11,2.863,276,1.403,-16.33,0.398,-30.47,-15.55,-14.93,294.6,311
"2021-12-04 19:00:00",909,-0.132,-0.112,-18.07,-15.39,2.582,275.7,-0.021,-2.678,1.143,-18.2,-15.5,-2.699,309.7,312.4
"2021-12-04 20:00:00",910,-0.162,-0.2,-16.78,-14.99,2.752,275.9,0.037,-1.787,0.898,-16.94,-15.19,-1.749,311.8,313.6
"2021-12-04 21:00:00",911,-0.351,-0.345,-17.51,-16.05,3.041,276.2,-0.006,-1.46,0.53,-17.86,-16.39,-1.466,312.4,313.9
"2021-12-04 22:00:00",912,-0.434,-0.347,-17.1,-15.85,3.041,276.2,-0.087,-1.251,0.706,-17.54,-16.2,-1.338,312.8,314.1
"2021-12-04 23:00:00",913,-0.519,-0.307,-19.07,-16.16,3.176,276.3,-0.211,-2.91,0.467,-19.58,-16.46,-3.121,311.5,314.4
"2021-12-05 00:00:00",914,-0.86,-0.382,-23.9,-16.66,3.134,276.3,-0.478,-7.242,2.552,-24.76,-17.04,-7.72,306.5,313.7
"2021-12-05 01:00:00",915,-1.129,-0.213,-30.89,-17.14,2.986,276.1,-0.916,-13.75,0.17,-32.02,-17.35,-14.66,298.8,312.5
"2021-12-05 02:00:00",916,-0.897,-0.408,-22.82,-15.07,2.676,275.8,-0.488,-7.753,0.475,-23.72,-15.47,-8.24,305.4,313.1
"2021-12-05 03:00:00",917,-1.295,-0.349,-27.86,-13.71,1.961,275.1,-0.945,-14.15,0.277,-29.15,-14.06,-15.1,296.9,311.1
"2021-12-05 04:00:00",918,-0.766,-0.274,-17.86,-11.26,1.469,274.6,-0.492,-6.592,0.352,-18.62,-11.54,-7.084,304.6,311.2
"2021-12-05 05:00:00",919,-1.403,-0.207,-28.71,-10.91,0.947,274.1,-1.196,-17.81,0.167,-30.12,-11.11,-19,291.3,309.1
"2021-12-05 06:00:00",920,-1.572,-0.144,-30.42,-10.38,0.181,273.3,-1.427,-20.03,0.102,-31.99,-10.53,-21.46,286.1,306.1
"2021-12-05 07:00:00",921,-1.147,0.027,-26.74,-9.6,-0.37,272.8,-1.175,-17.14,-0.041,-27.89,-9.58,-18.31,287.2,304.3
"2021-12-05 08:00:00",922,-0.877,-0.082,-19.08,-8.53,-0.52,272.6,-0.795,-10.55,0.085,-19.95,-8.61,-11.35,294.2,304.7
"2021-12-05 09:00:00",923,-0.611,-0.036,-15.69,-7.248,-0.91,272.2,-0.574,-8.45,0.146,-16.3,-7.285,-9.02,295.8,304.2
"2021-12-05 10:00:00",924,13.93,7.568,-16.08,-6.551,-1.194,272,6.361,-9.53,0.586,-2.15,1.017,-3.167,294.1,303.6
"2021-12-05 11:00:00",925,59.58,30.93,-18.4,-7.477,-0.813,272.3,28.65,-10.92,0.522,41.18,23.45,17.73,293.5,304.4
"2021-12-05 12:00:00",926,114.2,56.87,-24.44,-9.48,-0.006,273.1,57.3,-14.95,0.504,89.7,47.39,42.35,291.2,306.1
"2021-12-05 13:00:00",927,155.9,73.42,-53.59,-15.41,0.9,274.1,82.5,-38.18,0.508,102.3,58.01,44.28,266.2,304.4
"2021-12-05 14:00:00",928,78.24,35.05,-86.1,-21.48,-0.392,272.8,43.19,-64.67,0.589,-7.907,13.57,-21.48,227.7,292.4
"2021-12-05 15:00:00",929,73.63,33.74,-86.2,-22.94,-0.666,272.5,39.88,-63.27,0.544,-12.58,10.81,-23.39,226.4,289.6
"2021-12-05 16:00:00",930,66.42,29.48,-82.6,-22.51,-0.886,272.3,36.93,-60.07,0.518,-16.16,6.977,-23.13,229,289.1
"2021-12-05 17:00:00",931,53.54,28.62,-76.76,-20.84,-1.589,271.6,24.92,-55.92,0.538,-23.23,7.779,-31.01,231.6,287.5
"2021-12-05 18:00:00",932,14.94,9.77,-78.25,-20.28,-3.004,270.1,5.167,-57.97,2.019,-63.31,-10.51,-52.81,223.7,281.7
"2021-12-05 19:00:00",933,-3.103,0.798,-76.05,-18.82,-5.161,268,-3.901,-57.22,-0.374,-79.15,-18.03,-61.12,216.4,273.6
"2021-12-05 20:00:00",934,-3.302,0.322,-71.55,-16.42,-7.083,266.1,-3.624,-55.14,-0.099,-74.86,-16.09,-58.76,212.6,267.7
"2021-12-05 21:00:00",935,-2.868,0.708,-67.53,-14.24,-8.77,264.4,-3.576,-53.3,-0.266,-70.4,-13.53,-56.87,209.5,262.8
"2021-12-05 22:00:00",936,-2.62,0.727,-63.76,-12.49,-10.1,263,-3.347,-51.27,-0.292,-66.38,-11.77,-54.62,207.7,259
"2021-12-05 23:00:00",937,-2.186,0.908,-60.69,-11.28,-11.1,262.1,-3.094,-49.41,-0.468,-62.88,-10.37,-52.51,206.7,256.1
"2021-12-06 00:00:00",938,-2.061,0.966,-58.84,-11.2,-11.62,261.5,-3.026,-47.65,-0.497,-60.9,-10.23,-50.67,206.4,254.1
"2021-12-06 01:00:00",939,-1.298,1.188,-53.16,-10.61,-11.98,261.2,-2.486,-42.55,-1.182,-54.45,-9.42,-45.03,210.6,253.2
"2021-12-06 02:00:00",940,1.131,0.968,-9.5,-3.917,-11.07,262.1,0.163,-5.587,1.001,-8.37,-2.949,-5.424,258,263.6
"2021-12-06 03:00:00",941,0.5,0.841,-14.96,-3.629,-9.53,263.6,-0.342,-11.33,4.235,-14.46,-2.788,-11.67,258.9,270.2
"2021-12-06 04:00:00",942,0.142,0.721,-16.42,-4.763,-8.98,264.2,-0.579,-11.66,0.022,-16.28,-4.042,-12.24,259.7,271.4
"2021-12-06 05:00:00",943,0.837,0.754,-7.466,-2.667,-7.717,265.4,0.083,-4.799,0.23,-6.629,-1.913,-4.716,274,278.8
"2021-12-06 06:00:00",944,0.179,0.433,-10.96,-4.104,-7.247,265.9,-0.255,-6.854,0.458,-10.78,-3.671,-7.108,272.5,279.3
"2021-12-06 07:00:00",945,0.452,0.444,-5.982,-3.107,-6.538,266.6,0.009,-2.875,1.022,-5.53,-2.663,-2.867,280.5,283.4
"2021-12-06 08:00:00",946,0.152,0.315,-8.47,-4.035,-5.915,267.2,-0.163,-4.44,1.167,-8.32,-3.72,-4.604,280.7,285.1
"2021-12-06 09:00:00",947,0.368,0.346,-6.397,-4.739,-5.279,267.9,0.022,-1.659,-0.48,-6.029,-4.393,-1.637,285.5,287.2
"2021-12-06 10:00:00",948,10.82,6.221,-3.673,-3.051,-5.626,267.5,4.598,-0.622,0.643,7.146,3.17,3.976,286.8,287.4
"2021-12-06 11:00:00",949,30.99,18.14,-0.529,-1.992,-5.648,267.5,12.86,1.463,0.584,30.46,16.15,14.32,289.8,288.3
"2021-12-06 12:00:00",950,48.34,29.36,-0.452,-2.708,-5.147,268,18.98,2.256,0.607,47.89,26.65,21.24,292.1,289.8
"2021-12-06 13:00:00",951,54.94,33.86,-0.432,-3.238,-4.629,268.5,21.07,2.806,0.616,54.5,30.63,23.88,294.3,291.5
"2021-12-06 14:00:00",952,84.7,51.89,-0.606,-5.809,-3.384,269.8,32.78,5.202,0.613,84.1,46.08,37.98,299.7,294.5
"2021-12-06 15:00:00",953,94.9,58.01,-0.593,-6.672,-2.575,270.6,36.86,6.079,0.612,94.3,51.34,42.94,303.3,297.2
"2021-12-06 16:00:00",954,83,52.06,-0.439,-6.832,-2.067,271.1,30.9,6.393,0.63,82.5,45.23,37.29,305.8,299.4
"2021-12-06 17:00:00",955,30.02,20.82,-0.152,-4.469,-2.632,270.5,9.2,4.318,0.716,29.87,16.36,13.51,303.5,299.2
"2021-12-06 18:00:00",956,7.671,7.964,-0.102,-2.453,-3.119,270,-0.293,2.351,1.289,7.569,5.511,2.058,301.4,299
"2021-12-06 19:00:00",957,-0.483,0.104,-0.058,-1.537,-3.453,269.7,-0.587,1.479,2.717,-0.541,-1.433,0.892,299.9,298.4
"2021-12-06 20:00:00",958,-0.43,0.048,-0.053,-0.914,-3.594,269.6,-0.478,0.861,0.063,-0.483,-0.866,0.383,299.3,298.4
"2021-12-06 21:00:00",959,0.097,0.12,-0.021,0.615,-3.518,269.6,-0.023,-0.636,-0.073,0.076,0.735,-0.66,299.7,300.3
"2021-12-06 22:00:00",960,-0.263,0.106,-0.051,-0.642,-3.456,269.7,-0.369,0.591,-0.421,-0.314,-0.536,0.222,299.9,299.3
"2021-12-06 23:00:00",961,-0.286,0.112,-0.053,-0.706,-3.436,269.7,-0.397,0.653,-0.404,-0.339,-0.594,0.256,300,299.3
"2021-12-07 00:00:00",962,-0.292,0.104,-0.054,-0.774,-3.405,269.7,-0.397,0.72,-0.37,-0.346,-0.669,0.323,300.1,299.4
"2021-12-07 01:00:00",963,-0.737,0.013,-0.081,-2.263,-3.489,269.7,-0.749,2.182,-0.155,-0.817,-2.25,1.433,299.7,297.6
"2021-12-07 02:00:00",964,-0.219,0.134,-0.053,-0.598,-3.527,269.6,-0.353,0.545,-0.651,-0.272,-0.464,0.193,299.6,299.1
"2021-12-07 03:00:00",965,-0.229,0.201,-0.075,-0.454,-3.314,269.8,-0.429,0.38,-1.061,-0.303,-0.254,-0.05,300.5,300.1
"2021-12-07 04:00:00",966,-0.382,-0.012,-0.036,-0.845,-3.321,269.8,-0.37,0.809,0.016,-0.418,-0.857,0.439,300.5,299.7
"2021-12-07 05:00:00",967,-0.228,0.084,-0.04,-0.222,-3.412,269.7,-0.312,0.183,-0.453,-0.268,-0.139,-0.129,300.1,299.9
"2021-12-07 06:00:00",968,-0.316,0.086,-0.053,-0.571,-3.383,269.8,-0.402,0.518,-0.325,-0.369,-0.485,0.116,300.2,299.7
"2021-12-07 07:00:00",969,-0.578,0.042,-0.068,-1.482,-3.431,269.7,-0.62,1.413,-0.141,-0.647,-1.44,0.793,300,298.6
"2021-12-07 08:00:00",970,-0.385,0.133,-0.066,-0.861,-3.53,269.6,-0.518,0.795,-0.504,-0.452,-0.729,0.277,299.6,298.8
"2021-12-07 09:00:00",971,-0.037,0.376,-0.066,-0.13,-3.385,269.8,-0.414,0.064,-0.253,-0.104,0.246,-0.35,300.2,300.2
"2021-12-07 10:00:00",972,5.018,7.233,-0.145,-0.963,-3.018,270.1,-2.214,0.817,1.558,4.873,6.27,-1.397,301.8,301
"2021-12-07 11:00:00",973,24.07,31.55,-0.235,-2.82,-2.269,270.9,-7.487,2.585,1.316,23.83,28.73,-4.902,305,302.5
"2021-12-07 12:00:00",974,47.35,62.44,-0.399,-5.373,-0.898,272.3,-15.09,4.974,1.318,46.95,57.06,-10.11,311.1,306.1
"2021-12-07 13:00:00",975,66.45,89.2,-1.051,-7.375,0.201,273.4,-22.72,6.324,1.34,65.4,81.8,-16.4,315.5,309.2
"2021-12-07 14:00:00",976,58.6,81.5,-2.73,-8.67,0.693,273.8,-22.94,5.94,1.392,55.87,72.88,-17,316.1,310.2
"2021-12-07 15:00:00",977,60.58,80.7,-5.25,-12.83,1.236,274.4,-20.07,7.577,1.333,55.33,67.82,-12.49,316.1,308.6
"2021-12-07 16:00:00",978,52.81,64.35,-4.952,-11.38,1.094,274.2,-11.54,6.43,1.217,47.85,52.97,-5.114,315.8,309.3
"2021-12-07 17:00:00",979,26.2,29.02,-2.229,-9.23,0.504,273.7,-2.822,7.001,1.093,23.97,19.79,4.178,315.7,308.7
"2021-12-07 18:00:00",980,6.439,6.964,0.601,-7.6,-0.387,272.8,-0.525,8.2,0.507,7.04,-0.637,7.676,314.5,306.3
"2021-12-07 19:00:00",981,-2.331,-0.468,-0.448,-7.184,-1.453,271.7,-1.863,6.737,0.152,-2.779,-7.652,4.873,308.5,301.8
"2021-12-07 20:00:00",982,-3.391,-0.698,-1.092,-12.44,-2.823,270.3,-2.693,11.35,0.197,-4.483,-13.14,8.65,301.7,290.4
"2021-12-07 21:00:00",983,-1.75,0.15,-0.653,-6.433,-3.524,269.6,-1.9,5.781,-0.229,-2.402,-6.283,3.881,299,293.2
"2021-12-07 22:00:00",984,-1.382,0.178,-0.6,-5.912,-3.888,269.3,-1.56,5.313,-0.17,-1.982,-5.734,3.752,297.4,292.1
"2021-12-07 23:00:00",985,-1.478,0.363,-0.633,-6.198,-3.505,269.6,-1.841,5.565,-0.454,-2.111,-5.836,3.725,299.1,293.5
"2021-12-08 00:00:00",986,-3.533,-0.702,-1.214,-14.9,-4.628,268.5,-2.831,13.69,0.198,-4.747,-15.6,10.85,293.6,279.9
"2021-12-08 01:00:00",987,-1.06,0.071,-0.505,-4.911,-5.39,267.8,-1.132,4.406,-0.359,-1.565,-4.839,3.274,290.9,286.5
"2021-12-08 02:00:00",988,-0.501,0.251,-0.285,-1.692,-5.217,267.9,-0.752,1.406,-0.009,-0.786,-1.44,0.654,291.9,290.5
"2021-12-08 03:00:00",989,0.272,0.558,-0.031,1.418,-4.554,268.6,-0.286,-1.449,2.436,0.241,1.977,-1.736,295.1,296.5
